,person_dim_id,21-5c,5-13c,13-21c,21-5s,5-13s,13-21s
6239,2121744201,0,0,0,0,0,2
6240,2121744202,0,3,6,0,0,0
6241,2121744203,0,1,3,0,0,0
6242,2121744204,0,1,1,0,0,0
6243,2121744801,0,2,0,0,1,0
6244,2121746001,0,1,1,0,0,0
6245,2121765201,0,2,3,0,1,0
6246,2121765202,0,1,1,0,0,0
6247,2121765204,0,1,2,0,0,0
6248,2121777501,0,1,1,0,0,0
6249,2121787001,0,2,0,0,0,0
6250,2121791901,0,2,2,0,0,0
6251,2121792101,0,0,0,0,2,2
6252,2121792102,0,0,0,0,0,2
6253,2121792105,0,0,0,0,1,1
6254,2121798801,0,2,0,0,0,0
6255,2121798802,0,0,2,0,0,0
6256,2121802801,0,0,0,0,0,2
6257,2121802802,0,1,1,0,0,2
6258,2121805701,0,1,1,0,0,1
6259,2121805702,0,0,1,0,0,1
6260,2121808101,0,1,3,0,0,4
6261,2121808102,0,1,1,0,1,4
6262,2121838202,0,1,1,0,0,0
6263,2121842101,0,0,2,0,2,1
6264,2121842301,0,0,2,0,0,0
6265,2121842302,0,1,0,0,0,0
6266,2121845001,0,0,0,0,0,2
6267,2121845004,0,0,0,0,0,2
6268,2121846301,0,0,0,0,0,4
6269,2121846302,0,3,0,0,0,2
6270,2121850001,0,2,0,0,0,0
6271,2121851101,0,4,1,0,0,0
6272,2121851102,0,4,1,0,0,0
6273,2121856701,0,0,0,0,0,2
6274,2121857201,0,1,1,0,0,0
6275,2121861402,1,0,1,0,0,0
6276,2121865001,0,1,2,0,3,1
6277,2121871501,0,0,0,0,2,0
6278,2121871502,0,0,2,0,0,3
6279,2121877801,0,1,3,0,0,0
6280,2121877804,0,0,2,0,0,0
6281,2121883701,0,1,1,0,0,0
6282,2121891401,0,1,1,0,0,1
6283,2121891402,0,1,1,0,0,1
6284,2121891403,0,1,1,0,0,1
6285,2121892401,2,0,0,0,0,0
6286,2121892402,0,1,1,0,0,0
6287,2121895501,0,2,0,0,0,2
6288,2121895502,0,2,0,0,0,4
6289,2121897001,2,0,0,0,0,0
6290,2121897002,0,4,0,0,0,0
6291,2121897003,1,1,0,0,0,0
6292,2121898201,0,3,5,0,0,0
6293,2121898202,0,1,3,0,0,0
6294,2121898203,0,1,2,0,0,0
6295,2121898204,1,0,1,0,0,0
6296,2121901101,0,0,2,0,0,0
6297,2121901102,0,0,2,0,0,0
6298,2121903301,0,0,4,0,0,0
6299,2121916001,0,4,2,0,1,0
6300,2121916002,1,1,2,0,0,0
6301,2121928501,0,0,2,0,0,0
6302,2121933101,0,0,0,0,0,2
6303,2121933102,0,3,0,0,0,2
6304,2121933103,0,3,0,0,0,2
6305,2121934301,0,0,0,0,0,2
6306,2121941201,0,0,2,0,0,0
6307,2121941202,0,2,0,0,0,0
6308,2121941203,0,1,1,0,0,0
6309,2121944601,0,1,1,0,0,0
6310,2121948001,0,2,3,0,0,0
6311,2121948002,0,3,1,0,0,0
6312,2121951501,0,0,3,0,0,0
6313,2121958201,0,2,2,0,0,0
6314,2121958202,0,2,2,0,0,0
6315,2121959601,0,5,3,0,0,0
6316,2121959602,0,1,2,0,0,0
6317,2121959901,0,3,2,0,0,0
6318,2121960801,0,1,1,0,0,1
6319,2121979701,0,1,1,0,1,0
6320,2121979702,0,1,1,0,1,0
6321,2121979802,0,2,0,0,0,0
6322,2121986601,0,0,2,0,0,0
6323,2121986602,0,2,0,0,0,0
6324,2121990901,0,2,2,0,0,0
6325,2121991601,0,2,0,0,0,0
6326,2121992301,0,0,0,1,2,2
6327,2121992302,0,0,0,1,2,2
6328,2121995201,0,1,2,0,0,0
6329,2121995202,0,0,0,0,1,1
6330,2122001501,0,1,3,0,0,0
6331,2122001502,0,0,3,0,0,0
6332,2122010801,0,2,0,0,0,0
6333,2122011001,0,0,0,0,3,0
6334,2122011002,0,0,0,0,3,0
6335,2122016301,0,1,1,0,0,0
6336,2122017501,0,0,5,0,0,0
6337,2122017502,0,0,5,0,0,0
6338,2122020701,0,3,1,0,1,0
6339,2122022801,0,2,2,0,0,0
6340,2122023201,0,0,2,0,0,2
6341,2122023202,0,1,1,0,1,2
6342,2122023203,0,1,1,0,0,2
6343,2122023204,1,5,4,0,0,0
6344,2122023205,1,2,3,0,0,0
6345,2122029502,0,0,2,0,0,1
6346,2122039901,0,0,6,2,0,1
6347,2122039902,0,0,4,0,0,0
6348,2122039903,0,0,3,0,0,0
6349,2122041801,0,2,0,0,0,0
6350,2122041802,0,0,2,0,0,0
6351,2122041803,0,2,0,0,0,1
6352,2122044601,0,3,4,0,0,0
6353,2122044901,0,1,1,0,0,0
6354,2122047001,0,0,2,0,0,0
6355,2122060701,0,4,1,0,0,0
6356,2122060702,1,0,1,0,0,0
6357,2122063301,0,0,2,0,0,0
6358,2122070101,0,1,3,0,0,0
6359,2122072501,0,1,1,0,0,0
6360,2122078401,0,2,2,0,0,0
6361,2122078402,0,0,0,0,2,0
6362,2122078403,0,1,1,0,0,0
6363,2122080701,0,1,1,0,0,0
6364,2122080702,0,1,1,0,0,0
6365,2122096301,0,2,4,0,0,0
6366,2122096302,0,1,1,0,0,0
6367,2122099401,0,1,1,0,1,2
6368,2122099402,0,0,0,0,0,2
6369,2122099403,0,0,0,0,0,2
6370,2122099404,0,0,0,0,0,2
6371,2122099405,0,0,0,0,1,2
6372,2122099701,0,3,0,0,0,0
6373,2122099703,1,0,9,0,0,0
6374,2122101002,0,0,0,0,3,0
6375,2122101003,0,0,0,0,3,0
6376,2122105001,0,0,2,0,0,0
6377,2122108901,2,0,0,0,0,0
6378,2122116101,0,0,2,0,0,0
6379,2122116102,0,2,0,0,0,0
6380,2122116103,0,1,1,0,0,0
6381,2122123601,0,1,7,0,0,1
6382,2122123603,0,0,4,0,0,0
6383,2122125201,0,1,1,0,0,0
6384,2122125202,0,2,0,0,0,0
6385,2122125203,0,1,1,0,0,0
6386,2122125204,0,1,1,0,0,0
6387,2122126901,1,0,1,0,0,0
6388,2122126902,1,0,1,0,0,0
6389,2122129001,0,1,0,0,0,0
6390,2122129201,0,2,1,0,0,0
6391,2122131501,1,1,3,0,0,0
6392,2122133901,0,0,0,0,0,2
6393,2122141001,0,0,6,0,0,1
6394,2122141002,0,2,0,0,1,1
6395,2122141003,1,1,2,0,1,0
6396,2122143201,0,1,1,0,0,0
6397,2122143202,1,0,1,0,0,2
6398,2122150701,0,1,1,0,0,0
6399,2122152501,0,1,3,0,0,0
6400,2122152502,0,4,0,0,1,0
6401,2122152701,0,3,0,0,0,0
6402,2122154502,0,2,0,0,0,0
6403,2122157201,0,2,0,0,0,0
6404,2122157202,0,2,1,0,0,0
6405,2122157203,0,2,2,0,0,0
6406,2122157801,0,1,1,0,0,0
6407,2122160401,0,0,2,0,0,1
6408,2122161101,0,0,2,0,0,1
6409,2122161102,0,0,2,0,0,0
6410,2122161103,0,0,2,0,0,0
6411,2122161104,0,0,2,0,0,1
6412,2122161901,0,0,2,0,2,1
6413,2122161902,0,0,2,0,0,1
6414,2122162301,0,2,0,0,0,2
6415,2122165902,0,2,0,0,0,0
6416,2122165904,0,1,3,0,0,0
6417,2122167701,0,1,4,0,0,0
6418,2122174001,0,1,3,0,0,0
6419,2122174002,0,0,2,0,0,0
6420,2122177201,0,3,2,0,0,0
6421,2122177203,0,2,1,0,0,0
6422,2122177204,0,1,1,0,0,0
6423,2122180502,0,0,2,0,0,1
6424,2122184401,0,2,0,0,0,0
6425,2122186301,0,2,2,0,2,0
6426,2122186302,0,0,2,0,2,0
6427,2122188701,0,5,5,0,0,0
6428,2122188702,0,2,4,0,0,0
6429,2122188703,0,1,4,0,0,0
6430,2122188704,0,5,3,0,0,0
6431,2122197401,0,2,0,0,0,0
6432,2122197402,0,1,1,0,0,0
6433,2122202901,0,2,0,0,0,0
6434,2122202903,0,1,1,0,0,0
6435,2122203501,0,2,0,0,1,2
6436,2122203502,0,2,0,0,1,0
6437,2122203503,0,2,0,0,1,0
6438,2122204001,0,1,1,0,2,1
6439,2122206501,2,1,2,0,0,0
6440,2122206503,0,0,2,0,0,0
6441,2122209601,0,6,1,0,0,0
6442,2122210201,0,0,2,0,2,0
6443,2122212001,0,1,2,0,0,0
6444,2122212002,0,1,2,0,0,0
6445,2122216801,0,1,5,0,0,0
6446,2122218801,0,1,3,0,3,0
6447,2122218802,0,0,2,0,0,0
6448,2122220301,0,1,1,0,0,0
6449,2122220303,0,1,1,0,0,0
6450,2122221201,0,0,2,0,0,0
6451,2122221202,0,2,0,0,0,0
6452,2122221205,0,1,1,0,0,0
6453,2122224001,0,0,0,0,0,4
6454,2122224401,0,1,2,0,0,0
6455,2122231701,0,1,2,0,0,0
6456,2122235301,0,1,1,0,0,0
6457,2122235302,0,1,1,0,0,0
6458,2122235303,0,1,1,0,0,0
6459,2122257301,0,4,2,0,0,1
6460,2122261001,0,3,2,0,0,0
6461,2122262301,0,3,4,0,0,0
6462,2122262401,0,3,1,0,0,0
6463,2122262402,0,1,1,0,0,0
6464,2122262403,1,0,1,0,0,0
6465,2122263301,0,1,1,0,0,0
6466,2122263302,0,1,3,0,0,0
6467,2122263303,1,0,2,0,0,0
6468,2122263801,0,0,0,0,0,2
6469,2122263802,0,0,0,0,0,2
6470,2122267701,0,1,1,0,0,0
6471,2122267702,0,2,0,0,0,0
6472,2122272901,0,2,0,0,2,0
6473,2122272903,0,2,0,0,2,0
6474,2122274601,0,1,1,0,0,0
6475,2122274602,0,0,0,0,0,2
6476,2122274603,0,0,0,0,0,2
6477,2122274901,0,1,2,0,0,1
6478,2122274902,0,0,4,0,0,0
6479,2122279501,0,0,3,0,0,2
6480,2122279502,0,0,3,0,0,2
6481,2122280901,0,1,1,0,0,0
6482,2122280902,0,0,0,0,2,0
6483,2122282701,0,0,4,0,0,0
6484,2122282702,0,0,2,0,2,0
6485,2122284702,0,0,0,0,0,2
6486,2122285401,0,2,2,0,2,0
6487,2122301701,0,1,1,0,0,0
6488,2122301702,0,2,2,0,0,0
6489,2122301703,0,1,2,0,0,0
6490,2122305301,0,0,4,0,0,0
6491,2122313801,0,1,1,0,0,0
6492,2122313802,0,2,0,0,0,0
6493,2122318301,0,1,2,0,0,0
6494,2122318302,0,1,2,0,0,0
6495,2122321601,0,1,1,0,0,0
6496,2122324901,0,2,0,0,2,2
6497,2122326901,1,0,1,0,0,0
6498,2122326902,0,1,1,0,0,0
6499,2122328501,0,0,0,3,0,1
6500,2122328502,0,0,0,2,0,1
6501,2122328503,0,0,0,3,0,1
6502,2122332201,0,1,1,0,0,0
6503,2122332601,0,1,4,0,0,1
6504,2122335701,0,0,3,0,0,1
6505,2122335702,0,0,3,0,0,1
6506,2122338501,0,2,0,0,0,0
6507,2122340801,0,0,2,0,0,0
6508,2122340802,0,0,2,0,0,0
6509,2122343101,0,0,2,0,0,0
6510,2122344301,0,3,0,0,0,0
6511,2122344302,1,0,1,0,0,0
6512,2122344304,0,2,0,0,0,0
6513,2122349001,0,4,3,0,0,1
6514,2122349002,0,1,1,0,0,0
6515,2122354101,0,1,3,0,0,0
6516,2122359901,0,1,2,0,0,0
6517,2122359902,0,2,3,0,0,2
6518,2122359903,0,1,2,0,0,0
6519,2122359904,0,1,2,0,0,2
6520,2122360201,0,0,0,0,2,2
6521,2122360202,0,0,0,0,2,0
6522,2122360203,0,1,1,0,0,0
6523,2122360204,0,1,1,0,0,0
6524,2122360205,0,1,1,0,0,0
6525,2122361801,0,4,2,0,1,0
6526,2122361802,2,1,1,0,0,0
6527,2122365301,3,0,0,0,0,0
6528,2122365302,3,0,0,0,0,0
6529,2122378101,0,0,2,0,0,0
6530,2122379301,0,2,2,0,0,0
6531,2122379302,0,1,1,0,0,0
6532,2122379303,0,1,1,0,0,0
6533,2122382401,0,2,0,0,0,0
6534,2122383401,0,0,0,0,3,2
6535,2122390801,0,1,1,0,0,2
6536,2122394101,0,1,3,0,0,0
6537,2122394102,0,1,1,0,0,0
6538,2122397601,0,0,2,0,0,0
6539,2122397602,0,0,2,0,0,0
6540,2122404602,0,1,1,0,0,0
6541,2122404603,3,0,4,0,0,0
6542,2122412601,0,1,1,0,0,0
6543,2122413801,0,0,4,0,0,1
6544,2122416701,0,1,1,0,0,0
6545,2122421401,0,2,3,0,1,1
6546,2122426001,0,1,3,0,0,1
6547,2122426002,0,4,3,0,1,1
6548,2122436601,0,2,0,0,0,0
6549,2122436602,0,1,1,0,0,0
6550,2122437502,0,1,1,0,0,0
6551,2122437503,0,1,1,0,0,0
6552,2122443101,0,1,3,0,2,1
6553,2122446301,0,2,2,0,0,0
6554,2122448301,0,2,4,0,0,0
6555,2122448302,0,1,1,0,0,0
6556,2122450601,0,0,0,0,0,2
6557,2122455801,0,0,2,0,0,0
6558,2122471102,0,2,0,0,0,0
6559,2122472001,0,2,0,0,0,1
6560,2122473001,0,2,4,0,0,1
6561,2122473002,0,0,2,0,0,1
6562,2122473003,0,0,2,0,0,1
6563,2122474001,0,0,3,0,0,1
6564,2122474002,0,3,2,0,1,0
6565,2122476401,0,3,0,0,0,0
6566,2122476701,2,0,0,1,0,0
6567,2122476702,0,0,2,0,0,0
6568,2122482301,0,1,2,0,0,0
6569,2122485001,2,0,1,0,0,0
6570,2122492301,0,0,0,0,2,0
6571,2122492801,0,0,2,0,2,0
6572,2122492802,0,0,2,0,2,0
6573,2122492803,0,0,2,0,2,0
6574,2122495302,0,1,1,0,0,0
6575,2122495303,0,1,1,0,0,0
6576,2122495305,0,1,1,0,0,0
6577,2122498401,0,2,1,0,0,1
6578,2122498402,0,1,1,0,0,0
6579,2122505102,0,1,1,0,0,0
6580,2122506801,0,2,3,0,0,0
6581,2122508401,0,1,1,0,0,1
6582,2122510801,0,0,3,0,0,0
6583,2122510802,0,2,3,0,0,0
6584,2122514501,0,2,0,0,0,0
6585,2122514503,0,2,0,0,0,0
6586,2122518901,0,0,3,0,0,0
6587,2122522701,1,0,1,0,0,0
6588,2122523001,0,2,3,0,0,0
6589,2122523002,0,2,2,0,0,2
6590,2122523003,0,0,4,0,0,0
6591,2122526402,1,3,6,0,0,3
6592,2122527401,1,2,1,0,0,2
6593,2122529001,2,0,3,0,0,0
6594,2122529002,2,0,3,0,0,0
6595,2122529003,2,0,3,0,0,0
6596,2122529004,2,0,3,0,0,0
6597,2122532201,0,2,0,0,4,2
6598,2122537401,0,3,4,0,0,0
6599,2122537402,0,3,4,0,0,0
6600,2122541301,0,0,2,0,0,2
6601,2122542401,0,1,1,0,0,0
6602,2122542402,1,1,2,0,2,0
6603,2122543301,0,0,0,0,1,1
6604,2122548801,0,0,4,0,0,0
6605,2122548802,0,1,1,0,0,0
6606,2122549101,0,2,2,0,0,0
6607,2122549102,0,0,0,0,2,2
6608,2122553702,0,1,1,0,0,3
6609,2122556001,0,2,0,0,0,0
6610,2122556002,0,0,2,0,0,0
6611,2122557601,0,0,0,0,0,3
6612,2122557602,0,1,1,0,0,0
6613,2122561601,1,1,0,0,0,0
6614,2122565701,0,0,2,0,0,0
6615,2122565702,1,0,1,0,0,0
6616,2122567501,0,2,0,0,0,2
6617,2122570601,0,5,3,0,0,0
6618,2122571001,0,4,2,0,0,0
6619,2122571002,0,0,2,0,0,0
6620,2122573902,0,2,0,0,0,0
6621,2122575601,0,0,0,0,0,2
6622,2122575602,0,1,1,0,0,1
6623,2122577301,0,1,1,0,1,2
6624,2122577302,0,2,2,0,1,1
6625,2122580301,0,0,0,0,0,2
6626,2122584501,0,0,2,0,0,0
6627,2122584502,0,0,2,0,0,0
6628,2122593301,0,0,4,0,0,1
6629,2122594702,0,1,1,0,0,1
6630,2122603401,0,1,2,0,1,2
6631,2122603402,0,1,1,0,0,0
6632,2122612901,0,0,2,0,0,1
6633,2122612902,2,0,1,0,0,0
6634,2122613302,0,1,1,0,0,0
6635,2122615402,0,3,3,0,2,0
6636,2122615403,0,0,2,0,0,0
6637,2122624301,0,0,3,0,0,0
6638,2122634602,1,0,1,0,0,0
6639,2122635901,0,0,2,0,0,0
6640,2122636601,0,2,0,0,0,0
6641,2122640801,0,0,2,0,0,0
6642,2122640802,0,0,2,0,2,0
6643,2122640803,0,0,2,0,0,0
6644,2122641401,0,1,1,0,0,0
6645,2122641402,0,0,2,0,0,0
6646,2122642001,0,3,3,0,1,0
6647,2122642002,0,0,2,0,0,0
6648,2122642004,0,3,3,0,1,0
6649,2122644001,0,3,2,0,0,0
6650,2122645901,0,0,2,0,0,0
6651,2122645902,0,0,2,0,0,0
6652,2122648801,0,0,2,0,0,2
6653,2122648803,0,0,2,0,0,2
6654,2122650401,0,1,1,0,0,0
6655,2122650601,0,2,3,0,0,0
6656,2122651101,0,2,2,0,0,0
6657,2122653701,0,0,0,0,2,0
6658,2122657701,0,3,2,0,0,0
6659,2122657702,0,1,1,0,0,0
6660,2122657703,0,1,1,0,0,0
6661,2122664601,0,1,1,0,0,0
6662,2122670801,0,1,0,0,0,0
6663,2122670802,0,4,3,0,0,0
6664,2122673301,1,1,3,0,0,0
6665,2122673302,1,1,2,0,0,0
6666,2122681401,2,2,3,0,0,0
6667,2122681402,2,0,3,0,0,0
6668,2122682801,1,1,3,0,0,1
6669,2122685801,0,0,2,0,1,2
6670,2122685802,0,1,3,0,0,1
6671,2122697801,0,1,1,0,0,0
6672,2122701101,0,0,2,0,0,1
6673,2122702301,0,0,2,0,2,2
6674,2122707301,0,1,1,0,0,0
6675,2122713302,0,1,1,0,0,0
6676,2122714701,0,2,0,0,0,0
6677,2122716001,0,1,3,0,0,0
6678,2122722701,0,0,2,0,2,2
6679,2122722702,0,1,1,0,0,0
6680,2122722703,0,0,2,0,1,0
6681,2122722705,0,0,0,0,1,1
6682,2122723701,0,0,0,0,0,2
6683,2122725101,0,1,1,0,0,0
6684,2122731801,0,0,4,0,0,0
6685,2122731802,0,0,4,0,0,0
6686,2122740801,0,0,2,0,0,0
6687,2122740802,0,1,1,0,0,0
6688,2122740803,0,0,2,0,0,0
6689,2122741401,0,1,1,0,0,0
6690,2122741801,0,4,3,0,0,0
6691,2122741802,0,1,1,0,0,0
6692,2122745601,1,1,0,0,0,0
6693,2122745603,0,1,1,0,0,0
6694,2122745604,1,0,1,0,0,0
6695,2122751501,0,2,2,0,2,0
6696,2122761101,0,0,2,0,0,0
6697,2122761102,0,0,2,0,0,0
6698,2122764101,1,0,1,0,0,0
6699,2122765701,0,0,2,0,0,1
6700,2122765702,0,0,0,0,0,2
6701,2122774802,0,0,2,0,0,0
6702,2122780201,0,1,1,0,2,0
6703,2122780202,0,5,0,0,0,0
6704,2122782201,0,2,4,0,0,0
6705,2122783702,0,1,1,0,0,0
6706,2122786101,0,1,1,0,0,0
6707,2122795201,0,1,1,0,0,0
6708,2122795202,0,0,2,0,0,0
6709,2122797601,0,0,2,0,0,0
6710,2122797602,0,1,1,0,0,0
6711,2122798501,0,0,0,0,0,2
6712,2122800303,0,2,0,0,1,0
6713,2122800304,0,4,2,0,0,0
6714,2122800305,0,2,0,0,1,0
6715,2122801101,0,1,2,0,0,0
6716,2122805701,0,1,1,0,0,0
6717,2122806801,0,0,3,0,0,0
6718,2122806802,0,0,4,0,0,0
6719,2122809201,0,0,3,0,1,0
6720,2122809202,0,1,1,0,0,0
6721,2122811902,0,2,0,0,0,0
6722,2122812901,0,0,3,0,0,0
6723,2122818601,0,6,8,0,0,0
6724,2122818801,0,1,3,0,0,0
6725,2122821601,0,0,2,0,0,1
6726,2122821602,0,2,0,0,0,0
6727,2122825001,0,0,5,2,0,0
6728,2122826401,0,0,2,0,0,0
6729,2122827201,0,0,2,0,0,1
6730,2122830201,0,1,1,0,0,0
6731,2122830202,0,1,1,0,0,0
6732,2122830203,1,0,1,0,0,0
6733,2122834801,0,3,1,0,0,0
6734,2122837301,0,0,2,0,0,0
6735,2122842802,0,2,0,0,2,0
6736,2122853001,0,0,2,0,0,0
6737,2122853002,1,0,1,0,0,0
6738,2122858802,0,1,1,0,0,0
6739,2122861801,1,1,5,0,2,0
6740,2122861802,0,1,1,0,0,1
6741,2122862601,0,0,0,0,0,4
6742,2122862602,1,1,1,0,0,1
6743,2122881901,0,2,0,0,0,0
6744,2122882001,0,2,0,0,0,0
6745,2122882002,1,0,2,0,0,0
6746,2122884501,0,0,2,0,0,0
6747,2122888401,0,2,1,0,0,0
6748,2122890101,0,0,4,0,0,1
6749,2122898401,0,1,2,0,0,0
6750,2122898402,0,1,2,0,0,0
6751,2122899101,0,2,0,0,0,0
6752,2122899102,0,0,2,0,0,0
6753,2122899105,0,0,2,0,0,0
6754,2122901301,0,1,4,0,0,1
6755,2122901302,0,1,4,0,0,1
6756,2122901502,0,0,2,0,0,0
6757,2122905201,0,4,3,0,0,4
6758,2122905202,0,2,3,0,0,4
6759,2122905301,0,2,2,0,0,0
6760,2122907002,0,2,0,0,0,0
6761,2122907003,0,1,1,0,0,0
6762,2122913901,0,0,0,0,3,0
6763,2122919401,0,1,1,0,0,0
6764,2122919402,0,2,0,0,0,0
6765,2122919901,1,2,1,0,0,0
6766,2122922501,0,4,0,0,1,0
6767,2122944001,1,1,2,0,0,0
6768,2122944002,0,1,3,0,0,0
6769,2122944004,0,0,2,0,0,0
6770,2122945502,0,1,4,0,0,0
6771,2122957501,0,1,1,0,0,0
6772,2122961402,0,4,0,0,0,0
6773,2122961403,0,4,0,0,0,0
6774,2122961404,0,4,0,0,0,0
6775,2122961405,0,4,0,0,0,0
6776,2122965701,2,1,4,0,0,0
6777,2122965702,1,0,1,0,0,0
6778,2122972801,0,0,0,0,0,2
6779,2122972802,0,2,0,0,0,0
6780,2122975501,0,2,0,0,0,0
6781,2122982501,1,4,0,0,1,0
6782,2122988901,0,4,3,0,0,2
6783,2122988902,0,4,3,0,0,2
6784,2122990501,0,1,1,0,0,2
6785,2122991301,0,1,1,0,0,0
6786,2122991302,0,1,1,0,0,0
6787,2122993601,0,1,1,0,0,0
6788,2122998001,0,1,1,0,0,0
6789,2122999001,0,0,2,0,0,0
6790,2123006101,0,0,6,0,0,0
6791,2123012901,1,5,4,0,1,1
6792,2123015701,0,0,2,0,0,0
6793,2123015702,0,0,2,0,0,0
6794,2123015901,0,2,0,0,1,0
6795,2123015902,0,2,0,0,1,0
6796,2123015903,0,2,0,0,1,0
6797,2123024101,0,2,0,0,2,0
6798,2123025801,0,2,0,0,1,0
6799,2123025802,0,1,2,0,0,0
6800,2123031301,0,0,0,0,1,2
6801,2123031302,0,0,0,0,1,2
6802,2123032301,0,12,8,0,0,0
6803,2123036401,0,1,1,2,4,4
6804,2123040801,0,0,0,0,0,2
6805,2123040802,0,1,1,0,0,0
6806,2123043801,0,0,2,0,0,2
6807,2123043802,0,1,1,0,0,2
6808,2123047101,0,3,3,0,0,0
6809,2123047102,0,3,3,0,0,0
6810,2123047103,0,1,2,0,0,0
6811,2123047104,0,2,1,0,0,0
6812,2123047105,0,2,1,0,0,0
6813,2123051501,0,2,0,0,0,0
6814,2123051503,0,1,1,0,0,0
6815,2123055801,0,2,2,0,3,2
6816,2123062701,0,1,1,0,0,0
6817,2123062703,0,1,1,0,0,0
6818,2123067102,0,1,0,0,0,0
6819,2123068101,0,0,2,0,0,0
6820,2123068102,0,7,0,0,0,0
6821,2123068104,0,6,0,0,0,0
6822,2123068105,0,3,1,0,0,0
6823,2123068106,0,5,0,0,0,0
6824,2123074901,0,0,2,0,0,0
6825,2123074902,0,1,1,0,0,0
6826,2123076701,0,2,2,0,1,0
6827,2123076702,0,2,2,0,2,0
6828,2123086501,0,0,0,0,2,0
6829,2123086502,0,0,0,0,2,0
6830,2123089701,0,0,0,0,0,2
6831,2123089702,0,0,0,0,0,2
6832,2123090601,0,0,0,0,2,0
6833,2123090602,0,0,0,0,3,0
6834,2123090604,0,0,0,0,2,0
6835,2123104501,0,1,1,0,0,0
6836,2123107401,0,0,0,0,2,0
6837,2123108001,0,1,2,0,0,1
6838,2123111301,0,4,0,0,2,0
6839,2123111302,0,3,0,0,0,0
6840,2123118201,0,1,1,0,0,0
6841,2123118202,0,1,1,0,0,0
6842,2123118501,0,0,0,0,0,2
6843,2123121901,0,1,2,0,0,0
6844,2123125401,0,2,0,0,0,2
6845,2123128101,0,1,6,0,0,0
6846,2123128102,0,2,4,0,2,2
6847,2123131801,0,2,2,0,1,0
6848,2123136801,0,0,0,0,0,2
6849,2123136802,0,0,0,0,2,0
6850,2123138401,0,1,2,0,1,1
6851,2123142501,0,1,1,0,0,1
6852,2123143401,0,0,3,0,0,0
6853,2123143404,0,1,1,0,0,0
6854,2123143405,1,1,0,0,0,0
6855,2123143406,0,0,2,0,0,0
6856,2123152601,0,0,2,0,0,0
6857,2123152602,0,0,2,0,0,0
6858,2123154401,0,4,3,0,0,0
6859,2123154402,0,2,3,0,0,0
6860,2123156601,0,2,2,0,0,1
6861,2123156602,0,0,2,0,0,2
6862,2123160701,0,2,2,0,0,0
6863,2123160702,0,3,1,0,0,0
6864,2123172802,0,1,2,0,0,0
6865,2123178701,0,2,3,0,0,0
6866,2123178703,0,2,3,0,0,0
6867,2123178704,0,2,2,0,0,0
6868,2123178705,0,0,2,0,0,0
6869,2123180601,1,1,0,2,0,0
6870,2123180602,1,1,0,2,0,0
6871,2123180603,1,1,0,2,0,0
6872,2123180701,2,0,1,0,0,2
6873,2123180703,0,0,2,0,0,0
6874,2123180704,0,0,2,0,0,0
6875,2123180705,0,0,1,0,2,0
6876,2123182201,0,1,5,0,0,0
6877,2123186801,0,0,2,0,3,1
6878,2123186803,0,0,0,0,2,0
6879,2123186804,0,0,0,0,2,0
6880,2123190901,0,0,2,0,2,0
6881,2123190902,0,0,2,0,4,0
6882,2123190903,0,0,2,0,1,0
6883,2123190904,0,0,2,0,1,0
6884,2123192501,0,3,0,0,0,2
6885,2123192502,0,0,2,0,0,2
6886,2123195601,0,0,2,0,0,0
6887,2123195602,0,1,1,0,0,0
6888,2123206601,0,0,2,0,0,0
6889,2123206602,0,1,2,0,0,0
6890,2123210201,0,0,0,0,0,2
6891,2123210202,0,0,0,0,0,2
6892,2123211401,0,0,2,0,0,0
6893,2123211402,0,1,2,0,0,0
6894,2123212801,0,2,2,0,1,1
6895,2123212802,0,2,1,0,1,0
6896,2123212803,0,0,0,0,2,1
6897,2123212804,0,0,0,0,2,1
6898,2123217001,0,1,2,0,0,0
6899,2123221501,1,1,1,0,0,0
6900,2123223201,0,0,0,0,0,2
6901,2123231701,0,1,1,0,0,0
6902,2123231702,0,1,1,0,0,0
6903,2123232101,0,0,2,0,1,0
6904,2123237401,0,2,0,0,0,0
6905,2123237402,0,2,2,0,0,0
6906,2123237403,0,2,0,0,0,0
6907,2123240102,0,1,1,0,0,0
6908,2123242001,0,0,0,0,1,2
6909,2123251201,0,2,0,0,0,0
6910,2123253701,0,2,0,0,0,0
6911,2123253702,0,0,2,0,0,0
6912,2123258001,1,0,1,0,0,0
6913,2123264801,0,0,0,0,2,0
6914,2123264802,0,4,0,0,1,3
6915,2123267701,0,6,5,0,0,0
6916,2123267702,0,2,0,0,0,0
6917,2123268801,0,0,2,0,1,1
6918,2123268802,0,0,2,0,0,0
6919,2123273101,0,0,3,0,0,0
6920,2123273201,0,1,1,0,0,0
6921,2123273202,0,2,1,0,0,0
6922,2123275401,1,0,1,0,2,2
6923,2123275901,0,4,0,0,1,0
6924,2123277001,0,0,0,0,2,0
6925,2123277201,0,2,2,0,2,2
6926,2123287201,0,1,1,0,0,1
6927,2123288101,0,2,2,0,0,0
6928,2123294402,0,2,0,0,0,0
6929,2123294701,0,0,0,0,2,0
6930,2123296501,0,3,1,0,0,0
6931,2123298101,0,2,2,0,0,1
6932,2123298102,0,1,1,0,0,0
6933,2123306901,0,1,4,0,2,2
6934,2123307601,0,1,1,0,0,0
6935,2123313101,0,1,1,0,0,0
6936,2123318701,0,0,0,0,0,2
