,main_mode,weight
5836,HOV,11.6837398023456
5837,HOV,16.68206907235464
5838,HOV,16.68206907235464
5839,HOV,11.6837398023456
5840,HOV,6.25577590213299
5841,HOV,6.25577590213299
5842,HOV,6.25577590213299
5843,SOV,50.059732112208
5844,SOV,50.059732112208
5845,Walk,0.0
5846,HOV,0.0
5847,Walk,0.0
5848,Walk,0.0
5849,Transit,16.18915559797304
5850,Walk,16.18915559797304
5851,Walk,8.9748939723225
5852,Walk,8.9748939723225
5853,Walk,8.9748939723225
5854,Walk,8.9748939723225
5855,Walk,8.9748939723225
5856,Walk,8.9748939723225
5857,SOV,0.0
5858,Walk,8.9748939723225
5859,Walk,8.9748939723225
5860,Walk,8.9748939723225
5861,Walk,33.5337797561146
5862,Walk,33.5337797561146
5863,Walk,0.0
5864,Walk,0.0
5865,Walk,0.0
5866,HOV,33.5337797561146
5867,HOV,33.5337797561146
5868,SOV,0.0
5869,HOV,0.0
5870,Walk,78.4784050717718
5871,Walk,78.4784050717718
5872,SOV,79.730574610016
5873,SOV,113.8394876404034
5874,SOV,113.8394876404034
5875,HOV,113.8394876404034
5876,HOV,113.8394876404034
5877,SOV,53.0552776387292
5878,Walk,1690.706264712046
5879,Walk,1690.706264712046
5880,Walk,14.31768828013294
5881,HOV,0.0
5882,HOV,0.0
5883,Walk,0.0
5884,Walk,73.1044862426572
5885,Walk,73.1044862426572
5886,Walk,39.1420291029432
5887,Walk,147.3304960756646
5888,SOV,190.3117065587026
5889,SOV,1670.87225887534
5890,Walk,1670.87225887534
5891,Walk,1670.87225887534
5892,Walk,1670.87225887534
5893,Walk,1670.87225887534
5894,SOV,1235.057641047852
5895,HOV,926.293230785889
5896,SOV,184.1019994314202
5897,SOV,0.0
5898,HOV,0.0
5899,HOV,0.0
5900,Walk,27.501055514689
5901,Walk,27.501055514689
5902,Walk,27.501055514689
5903,Walk,27.501055514689
5904,Walk,47.6818423809948
5905,Walk,50.9093468751892
5906,Walk,47.6818423809948
5907,HOV,33464.0428813462
5908,HOV,12549.016080504825
5909,Walk,29.0080238413338
5910,Walk,29.0080238413338
5911,Walk,29.0080238413338
5912,SOV,29.0080238413338
5913,Walk,29.0080238413338
5914,Walk,29.0080238413338
5915,Walk,29.0080238413338
5916,Walk,0.0
5917,SOV,26.9708963343688
5918,Walk,0.0
5919,Walk,0.0
5920,Walk,221.084979926516
5921,Walk,221.084979926516
5922,Walk,0.0
5923,Walk,0.0
5924,Walk,0.0
5925,Walk,0.0
5926,Walk,0.0
5927,SOV,124.5085764814916
5928,Walk,13.39376125658534
5929,Walk,13.39376125658534
5930,Walk,13.39376125658534
5931,Walk,0.0
5932,Walk,0.0
5933,Walk,0.0
5934,Walk,0.0
5935,Walk,13.39376125658534
5936,Bike,55.6904695273762
5937,Walk,0.0
5938,Walk,0.0
5939,Bike,0.0
5940,Bike,0.0
5941,Bike,0.0
5942,Bike,0.0
5943,Bike,0.0
5944,Walk,13554.07607739062
5945,Walk,19352.53926911198
5946,Walk,13554.07607739062
5947,SOV,68.3145111662162
5948,SOV,68.3145111662162
5949,Walk,68.3145111662162
5950,Walk,68.3145111662162
5951,Walk,38.7875742249816
5952,Walk,38.7875742249816
5953,Walk,83.2889398837312
5954,SOV,19530.9771723659
5955,SOV,13679.04990548428
5956,SOV,19530.9771723659
5957,SOV,0.0
5958,Walk,1.675645076244802
5959,SOV,1.675645076244802
5960,SOV,0.0
5961,HOV,0.0
5962,Walk,0.0
5963,Walk,0.0
5964,HOV,1.2567338071836016
5965,HOV,0.0
5966,Walk,0.0
5967,Walk,0.0
5968,HOV,0.0
5969,HOV,1.675645076244802
5970,HOV,0.0
5971,HOV,0.0
5972,SOV,1.675645076244802
5973,Walk,0.0
5974,Walk,0.0
5975,Walk,0.0
5976,Walk,0.0
5977,Walk,0.0
5978,Walk,0.0
5979,Walk,0.0
5980,Walk,0.0
5981,Walk,0.0
5982,Walk,0.0
5983,Walk,0.0
5984,Walk,0.0
5985,Walk,0.0
5986,Walk,0.0
5987,Walk,0.0
5988,Walk,0.0
5989,Walk,0.0
5990,Walk,0.0
5991,Walk,0.0
5992,Walk,0.0
5993,Walk,0.0
5994,Walk,0.0
5995,Walk,0.0
5996,Walk,0.0
5997,Walk,0.0
5998,Walk,0.0
5999,Walk,0.0
6000,Walk,0.0
6001,Walk,0.0
6002,Walk,0.0
6003,Walk,0.0
6004,Walk,0.0
6005,Walk,0.0
6006,Walk,0.0
6007,Walk,0.0
6008,Walk,0.0
6009,Walk,0.0
6010,Walk,0.0
6011,Walk,50.8500889713132
6012,Walk,50.8500889713132
6013,Walk,50.8500889713132
6014,Walk,0.0
6015,Walk,0.0
6016,Walk,0.0
6017,Walk,0.0
6018,Walk,0.0
6019,Walk,0.0
6020,SOV,0.0
6021,Walk,0.0
6022,Walk,0.0
6023,HOV,0.0
6024,HOV,0.0
6025,Walk,0.0
6026,HOV,0.0
6027,HOV,0.0
6028,SOV,0.0
6029,HOV,0.0
6030,HOV,0.0
6031,HOV,0.0
6032,HOV,0.0
6033,SOV,0.0
6034,SOV,0.0
6035,HOV,0.0
6036,Walk,0.0
6037,Walk,0.0
6038,HOV,0.0
6039,HOV,0.0
6040,Walk,6.30449016032808
6041,Walk,6.30449016032808
6042,HOV,6.30449016032808
6043,HOV,6.30449016032808
6044,SOV,12.9034402304624
6045,SOV,12.9034402304624
6046,SOV,12.9034402304624
6047,HOV,12.9034402304624
6048,SOV,0.0
6049,Walk,2.2220129783943
6050,HOV,0.0
6051,HOV,0.0
6052,Walk,2.2220129783943
6053,Walk,0.0
6054,Walk,0.0
6055,HOV,0.0
6056,Walk,54.44940991956
6057,Walk,54.44940991956
6058,Walk,75.9875856016402
6059,SOV,14.03761413640516
6060,SOV,14.03761413640516
6061,Walk,13.76961758907316
6062,Walk,13.76961758907316
6063,Walk,12.89666389039326
6064,Walk,12.89666389039326
6065,Walk,74.4850510763614
6066,SOV,72.104401142936
6067,SOV,72.104401142936
6068,SOV,139.6275225717848
6069,SOV,139.6275225717848
6070,Walk,0.0
6071,Walk,85.7303129724292
6072,Walk,85.7303129724292
6073,Walk,85.7303129724292
6074,Walk,85.7303129724292
6075,Walk,85.7303129724292
6076,Walk,37.4177603220108
6077,Walk,53.4251594767012
6078,Walk,53.4251594767012
6079,Walk,53.4251594767012
6080,Walk,53.4251594767012
6081,Walk,37.4177603220108
6082,Walk,13.34874012923694
6083,Walk,13.34874012923694
6084,Walk,13.34874012923694
6085,Walk,13.34874012923694
6086,Walk,13.34874012923694
6087,Walk,13.34874012923694
6088,Walk,0.0
6089,Walk,0.0
6090,Walk,0.0
6091,Walk,80.6410620103276
6092,Walk,80.6410620103276
6093,Walk,75.5286532675276
6094,Walk,0.0
6095,Walk,305.571769751252
6096,HOV,305.571769751252
6097,Walk,89.3064746709714
6098,Walk,62.548213185951
6099,SOV,26.7006788206036
6100,SOV,0.0
6101,Walk,0.0
6102,Walk,0.0
6103,Walk,0.0
6104,Walk,0.0
6105,Walk,0.0
6106,Walk,11.3703885675328
6107,Walk,11.3703885675328
6108,SOV,11.3703885675328
6109,SOV,0.0
6110,SOV,0.0
6111,SOV,0.0
6112,Walk,151.1749107755344
6113,Walk,151.1749107755344
6114,Walk,1100.568876501438
6115,SOV,6147.18892105134
6116,SOV,6147.18892105134
6117,Walk,11.95428785096636
6118,Walk,11.95428785096636
6119,SOV,19319.32188728524
6120,Walk,68.4038853578292
6121,Walk,68.4038853578292
6122,SOV,47.798207865691
6123,Walk,1166.820430592942
6124,Walk,1166.820430592942
6125,Walk,624.745779630795
6126,Walk,624.745779630795
6127,SOV,0.0
6128,SOV,0.0
6129,Walk,15.68916566319398
6130,Walk,15.68916566319398
6131,Walk,15.68916566319398
6132,Walk,1166.820430592942
6133,Walk,1166.820430592942
6134,Walk,624.745779630795
6135,Walk,624.745779630795
6136,Walk,624.745779630795
6137,Walk,624.745779630795
6138,Walk,1218.76403172418
6139,Walk,1218.76403172418
6140,Walk,1218.76403172418
6141,Walk,0.0
6142,Walk,0.0
6143,HOV,0.0
6144,HOV,4.75766520765058
6145,Walk,0.0
6146,HOV,0.0
6147,Walk,4.75766520765058
6148,Walk,4.75766520765058
6149,HOV,4.75766520765058
6150,SOV,4.75766520765058
6151,HOV,4.75766520765058
6152,HOV,4.75766520765058
6153,HOV,4.75766520765058
6154,HOV,4.75766520765058
6155,HOV,0.0
6156,SOV,0.0
6157,SOV,0.0
6158,HOV,4.75766520765058
6159,Walk,4.75766520765058
6160,HOV,4.75766520765058
6161,HOV,4.75766520765058
6162,SOV,27.8665042470194
6163,SOV,19.51706250651418
6164,Walk,84.545523659102
6165,Bike,11.27640397787904
6166,Walk,11.27640397787904
6167,Walk,12.03968498170754
6168,Walk,12.03968498170754
6169,Bike,11.27640397787904
6170,Bike,16.10047409725672
6171,SOV,271.856707420238
6172,SOV,2.2224354351822
6173,SOV,2.2224354351822
6174,Walk,0.0
6175,Walk,1666.102038600258
6176,Walk,1666.102038600258
6177,HOV,1666.102038600258
6178,HOV,1666.102038600258
6179,Walk,1666.102038600258
6180,Walk,1666.102038600258
6181,Walk,15.81403283897082
6182,Walk,15.81403283897082
6183,Walk,15.81403283897082
6184,Walk,15.81403283897082
6185,Walk,46.7224182448756
6186,SOV,13.93894739195566
6187,Walk,13.93894739195566
6188,Walk,73.567665816401
6189,Walk,73.567665816401
6190,HOV,1645.636018471826
6191,HOV,771.096490592368
6192,SOV,771.096490592368
6193,HOV,771.096490592368
6194,Walk,85.3517687903142
6195,HOV,79.9407149413314
6196,Walk,114.1395264619788
6197,Other,79.9407149413314
6198,Walk,8.2614344879949
6199,Walk,8.2614344879949
6200,Walk,8.2614344879949
6201,Walk,8.2614344879949
6202,Walk,0.0
6203,Walk,0.0
6204,Walk,771.678298891478
6205,Walk,771.678298891478
6206,Walk,0.0
6207,Walk,2435.80376029168
6208,SOV,15865.07918108734
6209,SOV,4.0087958701487
6210,Walk,0.0
6211,Walk,0.0
6212,SOV,4.0087958701487
6213,Walk,0.0
6214,Walk,0.0
6215,Walk,4.0087958701487
6216,Walk,4.0087958701487
6217,SOV,631.90896415161
6218,Bike,0.0
6219,Walk,24.558740126549
6220,Walk,24.558740126549
6221,Walk,24.558740126549
6222,Walk,24.558740126549
6223,SOV,0.0
6224,Walk,121.9817210452539
6225,Walk,121.9817210452539
6226,Walk,341.44230020952
6227,SOV,0.0
6228,Walk,0.0
6229,SOV,1657.196939224776
6230,SOV,1657.196939224776
6231,Bike,41.3245937197426
6232,SOV,747.988968920768
6233,Walk,747.988968920768
6234,SOV,747.988968920768
6235,Walk,0.0
6236,Walk,0.0
6237,SOV,0.0
6238,Walk,75.162070551205
6239,Walk,75.162070551205
6240,SOV,55.2627042796604
6241,SOV,24.5095777683648
6242,SOV,26.1685902655358
6243,SOV,20663.4641284414
6244,SOV,112.6088154336942
6245,Walk,43.722878179271
6246,Walk,43.722878179271
6247,Walk,43.722878179271
6248,Walk,43.722878179271
6249,Walk,43.722878179271
6250,Walk,43.722878179271
6251,Walk,43.722878179271
6252,Walk,43.722878179271
6253,Walk,15.31780915954122
6254,Walk,15.31780915954122
6255,Walk,0.0
6256,HOV,0.0
6257,HOV,0.0
6258,Walk,15.31780915954122
6259,Unknown,0.0
6260,Transit,15.31780915954122
6261,Transit,15.31780915954122
6262,Walk,15.31780915954122
6263,Walk,15.31780915954122
6264,Walk,15.31780915954122
6265,SOV,0.0
6266,SOV,0.0
6267,Unknown,0.0
6268,SOV,0.0
6269,SOV,0.0
6270,Walk,0.0
6271,Walk,0.0
6272,Walk,0.0
6273,HOV,0.0
6274,SOV,15.31780915954122
6275,Walk,11.488356869655915
6276,Walk,11.488356869655915
6277,Walk,0.0
6278,HOV,0.0
6279,HOV,0.0
6280,HOV,0.0
6281,Walk,1.936620170949968
6282,HOV,1.936620170949968
6283,HOV,1.936620170949968
6284,Walk,1.936620170949968
6285,Walk,1.936620170949968
6286,Walk,1.936620170949968
6287,HOV,0.0
6288,SOV,778.52812183609
6289,Walk,778.52812183609
6290,Walk,778.52812183609
6291,SOV,1041.11294262702
6292,SOV,28.6168766871608
6293,SOV,28.6168766871608
6294,Other,0.0
6295,HOV,0.0
6296,Walk,8.73363534808052
6297,SOV,0.0
6298,SOV,0.0
6299,HOV,0.0
6300,HOV,0.0
6301,Other,0.0
6302,HOV,0.0
6303,SOV,8.73363534808052
6304,SOV,8.73363534808052
6305,SOV,133.644681077277
6306,Walk,82.2771490091244
6307,Walk,82.2771490091244
6308,Walk,109.1771417403664
6309,Walk,109.1771417403664
6310,SOV,112.084657383962
6311,Walk,107.0616411080674
6312,HOV,26163.9504855
6313,HOV,34988.6236819092
